RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SelectCountSerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime,SerialTime
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,76,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,2,380,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,76,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,2,1444,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,2,1444,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,2,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,76,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_76.c,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,2,385,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,2,1521,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,2,1444,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,2,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_77.c,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,2,390,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,2,1521,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,2,1521,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,2,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_78.c,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,2,395,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,2,1600,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,2,1521,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,2,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_79.c,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,2,400,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,2,1600,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,2,1600,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,2,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_80.c,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,2,405,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,2,1681,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,2,1600,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,2,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_81.c,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,2,410,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,2,1681,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,2,1681,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,2,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
9,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,,,,,,
10,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,3,0,9,0,10,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
11,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
12,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,,,,,,,,
13,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_82.c,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,,,,,,,,
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,1,83,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,1,83,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,1,83,3,0,0,0,0,0,0,0,0,9,9,72,72,1,0,0,0,18,0,0,,,,,,,,
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,1,83,3,0,9,0,9,0,0,0,9,18,9,144,72,1,0,0,0,27,0,0,,,,,,,,
4,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,2,415,5,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,,,,,,,,
5,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,1,83,3,0,0,0,0,0,0,0,0,0,5,0,40,2,0,0,0,1,0,0,,,,,,,,
6,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,2,1764,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
7,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,2,1681,8,0,8,0,13,0,9,1,0,13,9,104,72,2,0,1,2,6,2,0,,,,,,,,
8,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_refresh_work_VAuT2i/feature_variants/rubber-ring-sphere_serial_N_83.c,2,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,26,0,0,,,,,,,,
